timestamp,image_path,left_stick,right_stick
20240628_131039788192,training_data/20240628_131039788192.jpg,0.7401574803149606,-1.0078740157480315
20240628_131040446130,training_data/20240628_131040446130.jpg,0.7401574803149606,0.007874015748031496
20240628_131041107780,training_data/20240628_131041107780.jpg,0.8110236220472441,-0.2992125984251969
20240628_131041766815,training_data/20240628_131041766815.jpg,0.8110236220472441,-0.41732283464566927
20240628_131042427546,training_data/20240628_131042427546.jpg,0.8188976377952756,-0.7401574803149606
20240628_131043087261,training_data/20240628_131043087261.jpg,0.8031496062992126,-1.0078740157480315
20240628_131043747850,training_data/20240628_131043747850.jpg,0.8031496062992126,-0.6456692913385826
20240628_131044408488,training_data/20240628_131044408488.jpg,0.8031496062992126,-0.5590551181102362
20240628_131045070702,training_data/20240628_131045070702.jpg,0.8031496062992126,-0.03937007874015748
20240628_131045733474,training_data/20240628_131045733474.jpg,0.8267716535433071,0.12598425196850394
20240628_131046393050,training_data/20240628_131046393050.jpg,0.7559055118110236,-0.4566929133858268
20240628_131047051897,training_data/20240628_131047051897.jpg,0.7637795275590551,-0.84251968503937
20240628_131047711609,training_data/20240628_131047711609.jpg,0.8582677165354331,-0.937007874015748
20240628_131048370707,training_data/20240628_131048370707.jpg,0.8503937007874016,-0.4251968503937008
20240628_131049033938,training_data/20240628_131049033938.jpg,0.8503937007874016,-0.14173228346456693
20240628_131049694501,training_data/20240628_131049694501.jpg,0.7322834645669292,-0.5826771653543307
20240628_131050353891,training_data/20240628_131050353891.jpg,0.7480314960629921,-0.8346456692913385
20240628_131051013429,training_data/20240628_131051013429.jpg,0.7637795275590551,-0.9448818897637795
20240628_131051675168,training_data/20240628_131051675168.jpg,0.8031496062992126,0.07874015748031496
20240628_131052336663,training_data/20240628_131052336663.jpg,0.7952755905511811,0.3779527559055118
20240628_131053001473,training_data/20240628_131053001473.jpg,0.8031496062992126,0.05511811023622047
20240628_131053657315,training_data/20240628_131053657315.jpg,0.8110236220472441,0.41732283464566927
20240628_131054317566,training_data/20240628_131054317566.jpg,0.8031496062992126,-0.03937007874015748
20240628_131054977903,training_data/20240628_131054977903.jpg,0.8031496062992126,-0.7637795275590551
20240628_131055641118,training_data/20240628_131055641118.jpg,0.7007874015748031,-1.0078740157480315
20240628_131056299308,training_data/20240628_131056299308.jpg,0.7559055118110236,-0.25984251968503935
20240628_131056959037,training_data/20240628_131056959037.jpg,0.7559055118110236,0.031496062992125984
20240628_131057621066,training_data/20240628_131057621066.jpg,0.7559055118110236,-0.30708661417322836
20240628_131058281612,training_data/20240628_131058281612.jpg,0.7559055118110236,-0.5748031496062992
20240628_131058941124,training_data/20240628_131058941124.jpg,0.7559055118110236,-0.84251968503937
20240628_131059601469,training_data/20240628_131059601469.jpg,0.7559055118110236,-0.7795275590551181
20240628_131100264976,training_data/20240628_131100264976.jpg,0.7559055118110236,-0.6692913385826772
20240628_131100923739,training_data/20240628_131100923739.jpg,0.7559055118110236,-0.2992125984251969
20240628_131101583548,training_data/20240628_131101583548.jpg,0.7559055118110236,0.03937007874015748
20240628_131102245759,training_data/20240628_131102245759.jpg,0.8582677165354331,-0.007874015748031496
20240628_131102905671,training_data/20240628_131102905671.jpg,0.7874015748031497,-0.3937007874015748
20240628_131103567212,training_data/20240628_131103567212.jpg,0.7480314960629921,-0.7244094488188977
20240628_131104228384,training_data/20240628_131104228384.jpg,0.8582677165354331,-0.889763779527559
20240628_131104887593,training_data/20240628_131104887593.jpg,0.8582677165354331,-0.5826771653543307
20240628_131105547212,training_data/20240628_131105547212.jpg,0.8582677165354331,-0.4881889763779528
20240628_131106208984,training_data/20240628_131106208984.jpg,0.8582677165354331,-0.7401574803149606
20240628_131106867651,training_data/20240628_131106867651.jpg,0.8582677165354331,-0.9606299212598425
20240628_131107529144,training_data/20240628_131107529144.jpg,0.8582677165354331,-0.4881889763779528
20240628_131108188604,training_data/20240628_131108188604.jpg,0.8582677165354331,-0.4251968503937008
20240628_131108853304,training_data/20240628_131108853304.jpg,0.8582677165354331,0.4645669291338583
20240628_131109511420,training_data/20240628_131109511420.jpg,0.8582677165354331,0.05511811023622047
20240628_131110171952,training_data/20240628_131110171952.jpg,0.8503937007874016,-0.047244094488188976
20240628_131110830767,training_data/20240628_131110830767.jpg,0.7952755905511811,-0.7007874015748031
20240628_131111492009,training_data/20240628_131111492009.jpg,0.968503937007874,-0.4645669291338583
20240628_131112152594,training_data/20240628_131112152594.jpg,0.84251968503937,-0.9921259842519685
20240628_131112812735,training_data/20240628_131112812735.jpg,0.8740157480314961,-0.3858267716535433
20240628_131113473788,training_data/20240628_131113473788.jpg,0.8582677165354331,-0.48031496062992124
20240628_131114136632,training_data/20240628_131114136632.jpg,0.8582677165354331,-0.8110236220472441
20240628_131114795024,training_data/20240628_131114795024.jpg,0.8582677165354331,-0.8582677165354331
20240628_131115456748,training_data/20240628_131115456748.jpg,0.8661417322834646,-0.7716535433070866
20240628_131116117495,training_data/20240628_131116117495.jpg,0.8661417322834646,-0.49606299212598426
20240628_131116777737,training_data/20240628_131116777737.jpg,0.8582677165354331,0.007874015748031496
20240628_131117437363,training_data/20240628_131117437363.jpg,0.8582677165354331,-0.047244094488188976
20240628_131118098243,training_data/20240628_131118098243.jpg,0.8267716535433071,-0.5826771653543307
20240628_131118758564,training_data/20240628_131118758564.jpg,0.8346456692913385,-0.8582677165354331
20240628_131119419430,training_data/20240628_131119419430.jpg,0.8346456692913385,-0.9448818897637795
20240628_131120080201,training_data/20240628_131120080201.jpg,0.8346456692913385,-0.4881889763779528
20240628_131120741009,training_data/20240628_131120741009.jpg,0.8346456692913385,-0.3937007874015748
20240628_131121400750,training_data/20240628_131121400750.jpg,0.8267716535433071,-0.25196850393700787
20240628_131122069537,training_data/20240628_131122069537.jpg,0.8267716535433071,-0.8346456692913385
20240628_131122721651,training_data/20240628_131122721651.jpg,0.8346456692913385,-0.7952755905511811
20240628_131123384988,training_data/20240628_131123384988.jpg,0.8346456692913385,-0.7007874015748031
20240628_131124048144,training_data/20240628_131124048144.jpg,0.8346456692913385,-0.015748031496062992
20240628_131124705050,training_data/20240628_131124705050.jpg,0.8346456692913385,0.33858267716535434
20240628_131125367893,training_data/20240628_131125367893.jpg,0.8267716535433071,-0.05511811023622047
20240628_131126027550,training_data/20240628_131126027550.jpg,0.8346456692913385,-0.5826771653543307
20240628_131126689316,training_data/20240628_131126689316.jpg,0.8346456692913385,-0.984251968503937
20240628_131127345888,training_data/20240628_131127345888.jpg,0.8346456692913385,-0.6456692913385826
20240628_131128004932,training_data/20240628_131128004932.jpg,0.8346456692913385,-0.5511811023622047
20240628_131128667920,training_data/20240628_131128667920.jpg,0.8346456692913385,-0.36220472440944884
20240628_131129326452,training_data/20240628_131129326452.jpg,0.8346456692913385,-0.7007874015748031
20240628_131129987734,training_data/20240628_131129987734.jpg,0.8346456692913385,-0.9448818897637795
20240628_131130649394,training_data/20240628_131130649394.jpg,0.8346456692913385,-0.5826771653543307
20240628_131131310855,training_data/20240628_131131310855.jpg,0.8346456692913385,-0.5748031496062992
20240628_131131972729,training_data/20240628_131131972729.jpg,0.8346456692913385,-0.047244094488188976
20240628_131132631502,training_data/20240628_131132631502.jpg,0.8346456692913385,-0.03937007874015748
20240628_131133290761,training_data/20240628_131133290761.jpg,0.6456692913385826,-0.5826771653543307
20240628_131133952258,training_data/20240628_131133952258.jpg,0.7559055118110236,-0.7637795275590551
20240628_131134612138,training_data/20240628_131134612138.jpg,0.7559055118110236,-0.8031496062992126
20240628_131135273027,training_data/20240628_131135273027.jpg,0.7559055118110236,-0.4566929133858268
20240628_131135934240,training_data/20240628_131135934240.jpg,0.7559055118110236,-0.47244094488188976
20240628_131136595095,training_data/20240628_131136595095.jpg,0.7559055118110236,-0.5433070866141733
20240628_131137254899,training_data/20240628_131137254899.jpg,0.7480314960629921,-0.7244094488188977
20240628_131137914898,training_data/20240628_131137914898.jpg,0.7559055118110236,-0.8267716535433071
20240628_131138575415,training_data/20240628_131138575415.jpg,0.7559055118110236,-0.6141732283464567
20240628_131139237108,training_data/20240628_131139237108.jpg,0.7480314960629921,0.031496062992125984
20240628_131139897510,training_data/20240628_131139897510.jpg,0.7480314960629921,-0.10236220472440945
20240628_131140557389,training_data/20240628_131140557389.jpg,0.7480314960629921,0.1732283464566929
20240628_131141218229,training_data/20240628_131141218229.jpg,0.7559055118110236,0.047244094488188976
20240628_131141879523,training_data/20240628_131141879523.jpg,0.7559055118110236,-0.49606299212598426
20240628_131142539008,training_data/20240628_131142539008.jpg,0.7559055118110236,-1.0
20240628_131143206989,training_data/20240628_131143206989.jpg,0.7716535433070866,-0.6614173228346457
20240628_131143862339,training_data/20240628_131143862339.jpg,0.7637795275590551,-0.3779527559055118
20240628_131144521368,training_data/20240628_131144521368.jpg,0.7795275590551181,-0.2047244094488189
20240628_131145186085,training_data/20240628_131145186085.jpg,0.7716535433070866,-0.6614173228346457
20240628_131145844504,training_data/20240628_131145844504.jpg,0.7795275590551181,-0.8346456692913385
20240628_131146502939,training_data/20240628_131146502939.jpg,0.8188976377952756,-0.8346456692913385
20240628_131147163665,training_data/20240628_131147163665.jpg,0.8110236220472441,-0.5196850393700787
20240628_131147826149,training_data/20240628_131147826149.jpg,0.8188976377952756,-0.4409448818897638
20240628_131148486126,training_data/20240628_131148486126.jpg,0.8110236220472441,-0.2992125984251969
20240628_131149146341,training_data/20240628_131149146341.jpg,0.8110236220472441,-0.6692913385826772
20240628_131149805976,training_data/20240628_131149805976.jpg,0.8188976377952756,-0.8110236220472441
20240628_131150469736,training_data/20240628_131150469736.jpg,0.8188976377952756,-0.48031496062992124
20240628_131151126564,training_data/20240628_131151126564.jpg,0.8188976377952756,-0.7165354330708661
20240628_131151792272,training_data/20240628_131151792272.jpg,0.8110236220472441,-0.29133858267716534
20240628_131152449789,training_data/20240628_131152449789.jpg,0.8110236220472441,-0.6220472440944882
20240628_131153107183,training_data/20240628_131153107183.jpg,0.8110236220472441,-0.9212598425196851
20240628_131153768552,training_data/20240628_131153768552.jpg,0.8267716535433071,-0.5118110236220472
20240628_131154429327,training_data/20240628_131154429327.jpg,0.8267716535433071,-0.44881889763779526
20240628_131155091600,training_data/20240628_131155091600.jpg,0.8188976377952756,-0.09448818897637795
20240628_131155765026,training_data/20240628_131155765026.jpg,0.8188976377952756,-0.03937007874015748
20240628_131156415294,training_data/20240628_131156415294.jpg,0.8267716535433071,-0.03937007874015748
20240628_131157072132,training_data/20240628_131157072132.jpg,0.8188976377952756,-0.7007874015748031
20240628_131157733982,training_data/20240628_131157733982.jpg,0.84251968503937,-0.6535433070866141
20240628_131158393387,training_data/20240628_131158393387.jpg,0.8582677165354331,-0.84251968503937
20240628_131159054083,training_data/20240628_131159054083.jpg,0.8582677165354331,-0.5826771653543307
20240628_131159715595,training_data/20240628_131159715595.jpg,0.8582677165354331,-0.6299212598425197
20240628_131200376114,training_data/20240628_131200376114.jpg,0.8582677165354331,-0.84251968503937
20240628_131201035767,training_data/20240628_131201035767.jpg,0.9212598425196851,-1.0078740157480315
20240628_131201695982,training_data/20240628_131201695982.jpg,0.9133858267716536,-0.3779527559055118
20240628_131202356794,training_data/20240628_131202356794.jpg,0.8976377952755905,-0.25196850393700787
20240628_131203018440,training_data/20240628_131203018440.jpg,0.6850393700787402,-0.25984251968503935
20240628_131203678876,training_data/20240628_131203678876.jpg,0.7165354330708661,-0.2047244094488189
20240628_131204339108,training_data/20240628_131204339108.jpg,0.7086614173228346,-0.3779527559055118
20240628_131205000539,training_data/20240628_131205000539.jpg,0.7086614173228346,-0.5826771653543307
20240628_131205660252,training_data/20240628_131205660252.jpg,0.7244094488188977,-0.8346456692913385
20240628_131206320271,training_data/20240628_131206320271.jpg,0.7244094488188977,-0.44881889763779526
20240628_131206980937,training_data/20240628_131206980937.jpg,0.7165354330708661,-0.2125984251968504
20240628_131207641150,training_data/20240628_131207641150.jpg,0.6614173228346457,-0.2677165354330709
20240628_131208304455,training_data/20240628_131208304455.jpg,0.6614173228346457,-0.6535433070866141
20240628_131208962917,training_data/20240628_131208962917.jpg,0.6535433070866141,-0.7637795275590551
20240628_131209624059,training_data/20240628_131209624059.jpg,0.6692913385826772,-0.8188976377952756
20240628_131210283769,training_data/20240628_131210283769.jpg,0.7637795275590551,-0.5433070866141733
20240628_131210946141,training_data/20240628_131210946141.jpg,0.7401574803149606,0.06299212598425197
20240628_131211606264,training_data/20240628_131211606264.jpg,0.7322834645669292,0.06299212598425197
20240628_131212266925,training_data/20240628_131212266925.jpg,0.7244094488188977,0.023622047244094488
20240628_131212927545,training_data/20240628_131212927545.jpg,0.6771653543307087,0.015748031496062992
20240628_131213586529,training_data/20240628_131213586529.jpg,0.7007874015748031,-0.25984251968503935
20240628_131214247625,training_data/20240628_131214247625.jpg,0.7716535433070866,-0.6850393700787402
20240628_131214908661,training_data/20240628_131214908661.jpg,0.7716535433070866,-1.0078740157480315
20240628_131215568350,training_data/20240628_131215568350.jpg,0.7716535433070866,-0.047244094488188976
20240628_131216229262,training_data/20240628_131216229262.jpg,0.7716535433070866,-0.047244094488188976
20240628_131216889759,training_data/20240628_131216889759.jpg,0.7952755905511811,-0.6062992125984252
20240628_131217551677,training_data/20240628_131217551677.jpg,0.8346456692913385,-0.8503937007874016
20240628_131218214597,training_data/20240628_131218214597.jpg,0.8818897637795275,-0.9448818897637795
20240628_131218877303,training_data/20240628_131218877303.jpg,0.889763779527559,0.6220472440944882
20240628_131219531759,training_data/20240628_131219531759.jpg,0.84251968503937,0.031496062992125984
20240628_131220197219,training_data/20240628_131220197219.jpg,0.8503937007874016,0.007874015748031496
20240628_131220854546,training_data/20240628_131220854546.jpg,0.8267716535433071,0.031496062992125984
20240628_131221515732,training_data/20240628_131221515732.jpg,0.8346456692913385,-0.8346456692913385
20240628_131222173966,training_data/20240628_131222173966.jpg,0.8503937007874016,-0.7637795275590551
20240628_131222833858,training_data/20240628_131222833858.jpg,0.8582677165354331,-0.6062992125984252
20240628_131223495289,training_data/20240628_131223495289.jpg,0.8582677165354331,-0.6141732283464567
20240628_131224155079,training_data/20240628_131224155079.jpg,0.8503937007874016,-0.2992125984251969
20240628_131224815363,training_data/20240628_131224815363.jpg,0.8503937007874016,-1.0078740157480315
20240628_131225478863,training_data/20240628_131225478863.jpg,0.8818897637795275,-0.7244094488188977
20240628_131226138134,training_data/20240628_131226138134.jpg,0.8740157480314961,-0.33858267716535434
20240628_131226799945,training_data/20240628_131226799945.jpg,0.8740157480314961,0.1968503937007874
20240628_131227459524,training_data/20240628_131227459524.jpg,0.7952755905511811,-0.05511811023622047
20240628_131228122391,training_data/20240628_131228122391.jpg,0.7874015748031497,-0.11811023622047244
20240628_131228780572,training_data/20240628_131228780572.jpg,0.8110236220472441,-0.5984251968503937
20240628_131229441107,training_data/20240628_131229441107.jpg,0.9212598425196851,-0.5905511811023622
20240628_131230100879,training_data/20240628_131230100879.jpg,0.889763779527559,-0.952755905511811
20240628_131230764180,training_data/20240628_131230764180.jpg,0.889763779527559,-0.6456692913385826
20240628_131231422231,training_data/20240628_131231422231.jpg,0.8976377952755905,-0.7244094488188977
20240628_131232083206,training_data/20240628_131232083206.jpg,0.8976377952755905,-0.937007874015748
20240628_131232742407,training_data/20240628_131232742407.jpg,0.905511811023622,-0.905511811023622
20240628_131233403817,training_data/20240628_131233403817.jpg,0.8976377952755905,-0.9291338582677166
20240628_131234064999,training_data/20240628_131234064999.jpg,0.8976377952755905,-0.2992125984251969
20240628_131234725999,training_data/20240628_131234725999.jpg,0.905511811023622,-0.28346456692913385
20240628_131235389363,training_data/20240628_131235389363.jpg,0.8740157480314961,-0.6220472440944882
20240628_131236046630,training_data/20240628_131236046630.jpg,0.8740157480314961,-0.7480314960629921
20240628_131236709922,training_data/20240628_131236709922.jpg,0.8740157480314961,-0.9448818897637795
20240628_131237367019,training_data/20240628_131237367019.jpg,0.8740157480314961,-0.7637795275590551
20240628_131238028017,training_data/20240628_131238028017.jpg,0.8582677165354331,-0.6614173228346457
20240628_131238689172,training_data/20240628_131238689172.jpg,0.8661417322834646,-0.47244094488188976
20240628_131239351584,training_data/20240628_131239351584.jpg,0.8661417322834646,-0.5669291338582677
20240628_131240011215,training_data/20240628_131240011215.jpg,0.8740157480314961,-0.7086614173228346
20240628_131240670161,training_data/20240628_131240670161.jpg,0.8582677165354331,-0.4645669291338583
20240628_131241337728,training_data/20240628_131241337728.jpg,0.8582677165354331,0.07086614173228346
20240628_131241994696,training_data/20240628_131241994696.jpg,0.8582677165354331,0.31496062992125984
20240628_131242654114,training_data/20240628_131242654114.jpg,0.8661417322834646,-0.05511811023622047
20240628_131243313598,training_data/20240628_131243313598.jpg,0.8503937007874016,-0.6377952755905512
20240628_131243975890,training_data/20240628_131243975890.jpg,0.8503937007874016,-0.84251968503937
20240628_131244636807,training_data/20240628_131244636807.jpg,0.8582677165354331,-1.0078740157480315
20240628_131245295497,training_data/20240628_131245295497.jpg,0.8661417322834646,-0.30708661417322836
20240628_131245955284,training_data/20240628_131245955284.jpg,0.8503937007874016,0.015748031496062992
20240628_131246626531,training_data/20240628_131246626531.jpg,0.84251968503937,-0.41732283464566927
20240628_131247284428,training_data/20240628_131247284428.jpg,0.8503937007874016,-0.8976377952755905
20240628_131247946995,training_data/20240628_131247946995.jpg,0.8503937007874016,-0.8188976377952756
20240628_131248602959,training_data/20240628_131248602959.jpg,0.84251968503937,-0.2047244094488189
20240628_131249262856,training_data/20240628_131249262856.jpg,0.8503937007874016,0.36220472440944884
20240628_131249924149,training_data/20240628_131249924149.jpg,0.84251968503937,0.5511811023622047
20240628_131250584522,training_data/20240628_131250584522.jpg,0.84251968503937,0.007874015748031496
20240628_131251246791,training_data/20240628_131251246791.jpg,0.84251968503937,-0.7322834645669292
20240628_131251900654,training_data/20240628_131251900654.jpg,0.84251968503937,-0.9921259842519685
20240628_131252562632,training_data/20240628_131252562632.jpg,0.8346456692913385,-0.7559055118110236
20240628_131253221154,training_data/20240628_131253221154.jpg,0.84251968503937,-0.5196850393700787
20240628_131253887255,training_data/20240628_131253887255.jpg,0.84251968503937,-0.968503937007874
20240628_131254542636,training_data/20240628_131254542636.jpg,0.8346456692913385,-1.0078740157480315
20240628_131255203253,training_data/20240628_131255203253.jpg,0.8346456692913385,-0.3858267716535433
20240628_131255864950,training_data/20240628_131255864950.jpg,0.8346456692913385,-0.13385826771653545
20240628_131256525036,training_data/20240628_131256525036.jpg,0.8346456692913385,-0.023622047244094488
20240628_131257186899,training_data/20240628_131257186899.jpg,0.8267716535433071,-0.007874015748031496
20240628_131257851002,training_data/20240628_131257851002.jpg,0.8267716535433071,-0.07086614173228346
20240628_131258510188,training_data/20240628_131258510188.jpg,0.8188976377952756,-1.0078740157480315
20240628_131259167871,training_data/20240628_131259167871.jpg,0.8346456692913385,-0.8582677165354331
20240628_131259827159,training_data/20240628_131259827159.jpg,0.8346456692913385,-0.7322834645669292
20240628_131300491916,training_data/20240628_131300491916.jpg,0.8267716535433071,-0.14173228346456693
20240628_131301153679,training_data/20240628_131301153679.jpg,0.8267716535433071,-0.8188976377952756
20240628_131301808993,training_data/20240628_131301808993.jpg,0.8346456692913385,-0.9212598425196851
20240628_131302469637,training_data/20240628_131302469637.jpg,0.8346456692913385,-0.7716535433070866
20240628_131303129348,training_data/20240628_131303129348.jpg,0.8346456692913385,-0.4015748031496063
20240628_131303791096,training_data/20240628_131303791096.jpg,0.8346456692913385,-0.3937007874015748
